OrderID,OrderDate,ShipDate,CustomerName,Segment,Region,State,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit
ORD-10541,06-08-2022,07-08-2022,Customer_378,Home Office,West,Ahmedabad,Office Supplies,Binders,Binders Model 26,6779.46,4,0.15,-106.19
ORD-10542,27-10-2023,28-10-2023,Customer_73,Corporate,South,Chennai,Furniture,Chairs,Chairs Model 11,59511.98,6,0,4772.05
ORD-10543,28-01-2024,02-02-2024,Customer_81,Consumer,South,Chennai,Furniture,Bookcases,Bookcases Model 32,4549.54,2,0.2,-254.63
ORD-10544,15-06-2022,16-06-2022,Customer_396,Corporate,North,Delhi,Furniture,Bookcases,Bookcases Model 45,65349.7,5,0.15,4795.09
ORD-10545,17-09-2022,19-09-2022,Customer_20,Home Office,South,Hyderabad,Technology,Accessories,Accessories Model 12,45316.7,4,0.05,6916.89
ORD-10546,20-10-2024,25-10-2024,Customer_272,Consumer,North,Chandigarh,Technology,Laptops,Laptops Model 40,42169.19,9,0.05,2023.1
ORD-10547,12-01-2024,17-01-2024,Customer_77,Home Office,South,Chennai,Office Supplies,Paper,Paper Model 31,21206.82,1,0.05,597.39
ORD-10548,15-10-2024,17-10-2024,Customer_172,Home Office,South,Hyderabad,Furniture,Chairs,Chairs Model 49,64663.65,5,0.05,7026.86
ORD-10549,17-07-2024,18-07-2024,Customer_37,Consumer,North,Chandigarh,Furniture,Bookcases,Bookcases Model 47,18000.82,1,0.15,517.09
ORD-10550,29-06-2024,04-07-2024,Customer_167,Consumer,East,Patna,Furniture,Bookcases,Bookcases Model 7,67846.83,6,0.05,13212.75
ORD-10551,01-05-2023,05-05-2023,Customer_75,Consumer,South,Chennai,Furniture,Chairs,Chairs Model 40,47363.53,8,0,12912.35
ORD-10552,20-07-2024,22-07-2024,Customer_66,Consumer,West,Pune,Furniture,Tables,Tables Model 45,72122.21,6,0.1,39.86
ORD-10553,03-05-2022,06-05-2022,Customer_310,Consumer,South,Bangalore,Technology,Laptops,Laptops Model 41,42113.27,6,0.05,9332.4
ORD-10554,15-12-2022,20-12-2022,Customer_237,Corporate,South,Bangalore,Technology,Accessories,Accessories Model 1,49176.73,4,0.2,-1555.35
ORD-10555,26-05-2024,28-05-2024,Customer_3,Corporate,South,Chennai,Technology,Accessories,Accessories Model 3,22629.46,10,0.05,5169.44
ORD-10556,24-03-2022,28-03-2022,Customer_43,Home Office,North,Lucknow,Office Supplies,Storage,Storage Model 49,48187.3,2,0.15,1147.88
ORD-10557,26-01-2022,30-01-2022,Customer_157,Consumer,South,Bangalore,Technology,Laptops,Laptops Model 46,24286.71,2,0,4127.42
ORD-10558,29-07-2024,03-08-2024,Customer_190,Home Office,North,Lucknow,Technology,Phones,Phones Model 30,87482.8,7,0.05,17274.76
ORD-10559,03-01-2022,04-01-2022,Customer_314,Home Office,West,Ahmedabad,Technology,Accessories,Accessories Model 37,3755.06,7,0.1,467.56
ORD-10560,01-03-2023,02-03-2023,Customer_188,Corporate,East,Bhubaneswar,Furniture,Bookcases,Bookcases Model 40,94559.56,6,0,7351.21
ORD-10561,25-03-2022,28-03-2022,Customer_172,Consumer,East,Kolkata,Office Supplies,Paper,Paper Model 35,70634.93,9,0.05,2444.07
ORD-10562,21-08-2022,25-08-2022,Customer_142,Consumer,South,Hyderabad,Furniture,Tables,Tables Model 5,35594.81,5,0.2,713.91
ORD-10563,03-02-2024,06-02-2024,Customer_273,Corporate,West,Pune,Office Supplies,Paper,Paper Model 29,83041.2,8,0.2,1625.7
ORD-10564,24-01-2024,25-01-2024,Customer_40,Consumer,South,Chennai,Furniture,Chairs,Chairs Model 11,39372.91,3,0.1,7463.69
ORD-10565,20-07-2023,21-07-2023,Customer_350,Home Office,South,Chennai,Furniture,Chairs,Chairs Model 9,52308.42,1,0.1,2831.67
ORD-10566,28-08-2024,31-08-2024,Customer_119,Home Office,West,Pune,Office Supplies,Paper,Paper Model 42,2637.49,4,0,146.4
ORD-10567,19-11-2023,23-11-2023,Customer_156,Home Office,East,Bhubaneswar,Office Supplies,Storage,Storage Model 9,48871.76,9,0.2,-1890.65
ORD-10568,20-09-2023,22-09-2023,Customer_234,Consumer,East,Kolkata,Technology,Laptops,Laptops Model 40,97087.04,1,0.05,8570.87
ORD-10569,26-11-2022,01-12-2022,Customer_22,Corporate,East,Kolkata,Furniture,Bookcases,Bookcases Model 37,69439.5,3,0.05,4130.01
ORD-10570,17-09-2022,21-09-2022,Customer_76,Corporate,East,Patna,Furniture,Chairs,Chairs Model 29,56467.48,1,0.1,10983.24
ORD-10571,29-11-2022,04-12-2022,Customer_80,Consumer,East,Kolkata,Furniture,Tables,Tables Model 48,93141.36,3,0.15,12290.27
ORD-10572,05-11-2024,08-11-2024,Customer_58,Home Office,East,Patna,Technology,Accessories,Accessories Model 31,66855.33,10,0.15,-1024.82
ORD-10573,24-03-2022,26-03-2022,Customer_168,Consumer,North,Lucknow,Furniture,Tables,Tables Model 39,61943.44,4,0.15,-659.8
ORD-10574,04-02-2023,09-02-2023,Customer_202,Consumer,South,Chennai,Furniture,Chairs,Chairs Model 32,8817.16,8,0,2591.89
ORD-10575,13-10-2023,18-10-2023,Customer_7,Corporate,North,Chandigarh,Technology,Laptops,Laptops Model 23,15220.62,7,0.1,708.19
ORD-10576,21-12-2023,24-12-2023,Customer_148,Consumer,West,Ahmedabad,Furniture,Chairs,Chairs Model 47,72921.41,8,0.15,7359.33
ORD-10577,18-05-2024,22-05-2024,Customer_269,Corporate,South,Hyderabad,Office Supplies,Binders,Binders Model 5,14792.11,5,0.15,2175.85
ORD-10578,09-02-2024,10-02-2024,Customer_387,Consumer,North,Lucknow,Office Supplies,Storage,Storage Model 13,41744.14,9,0.15,3237.75
ORD-10579,16-01-2023,20-01-2023,Customer_287,Home Office,East,Bhubaneswar,Technology,Phones,Phones Model 30,82368.52,5,0.2,-6097.03
ORD-10580,05-04-2023,06-04-2023,Customer_148,Corporate,North,Delhi,Technology,Laptops,Laptops Model 12,95624.65,8,0,20411.39
ORD-10581,04-10-2024,06-10-2024,Customer_298,Corporate,North,Delhi,Technology,Laptops,Laptops Model 37,99436.13,2,0.2,3618.62
ORD-10582,12-06-2024,15-06-2024,Customer_84,Home Office,West,Ahmedabad,Furniture,Tables,Tables Model 4,51496.32,10,0,13457.02
ORD-10583,27-10-2022,30-10-2022,Customer_183,Consumer,West,Ahmedabad,Furniture,Tables,Tables Model 19,16749.23,5,0.1,919.17
ORD-10584,21-08-2023,26-08-2023,Customer_279,Corporate,North,Chandigarh,Furniture,Bookcases,Bookcases Model 21,18733.13,2,0.2,714.8
ORD-10585,09-09-2023,12-09-2023,Customer_145,Corporate,East,Kolkata,Office Supplies,Paper,Paper Model 50,35487.12,3,0,2989.34
ORD-10586,20-09-2024,24-09-2024,Customer_287,Home Office,East,Kolkata,Furniture,Chairs,Chairs Model 45,15878.21,4,0.05,3156.22
ORD-10587,12-12-2024,17-12-2024,Customer_160,Home Office,North,Lucknow,Technology,Phones,Phones Model 24,12098.28,3,0,2055.25
ORD-10588,12-10-2022,16-10-2022,Customer_356,Consumer,East,Kolkata,Office Supplies,Storage,Storage Model 45,3361.57,2,0.05,108.17
ORD-10589,10-04-2023,13-04-2023,Customer_248,Corporate,South,Bangalore,Furniture,Chairs,Chairs Model 3,42768.1,2,0,2339.48
ORD-10590,07-02-2023,08-02-2023,Customer_155,Home Office,North,Chandigarh,Office Supplies,Paper,Paper Model 1,6396.89,2,0.1,-250.63
ORD-10591,17-07-2022,18-07-2022,Customer_383,Corporate,South,Hyderabad,Furniture,Chairs,Chairs Model 38,67224.76,1,0,5807.5
ORD-10592,14-12-2023,17-12-2023,Customer_297,Consumer,South,Hyderabad,Office Supplies,Paper,Paper Model 34,24561.34,10,0,1836.61
ORD-10593,21-03-2023,23-03-2023,Customer_363,Corporate,East,Kolkata,Office Supplies,Binders,Binders Model 24,97371.2,2,0.05,22406.99
ORD-10594,15-01-2023,19-01-2023,Customer_390,Corporate,North,Delhi,Technology,Laptops,Laptops Model 8,42697.14,9,0.05,4350.6
ORD-10595,12-08-2024,13-08-2024,Customer_60,Corporate,South,Chennai,Technology,Accessories,Accessories Model 19,29182.99,1,0,3853
ORD-10596,24-07-2024,29-07-2024,Customer_36,Corporate,East,Bhubaneswar,Technology,Phones,Phones Model 44,55614.63,5,0.15,-2936.66
ORD-10597,23-01-2024,25-01-2024,Customer_44,Consumer,North,Chandigarh,Technology,Accessories,Accessories Model 10,10964.6,8,0.2,160.49
ORD-10598,19-03-2024,23-03-2024,Customer_207,Consumer,North,Chandigarh,Furniture,Chairs,Chairs Model 15,36689.14,4,0.1,2.42
ORD-10599,19-05-2024,23-05-2024,Customer_309,Corporate,East,Bhubaneswar,Office Supplies,Paper,Paper Model 32,27660.79,7,0.1,1907.39
ORD-10600,13-11-2024,16-11-2024,Customer_69,Consumer,South,Chennai,Furniture,Chairs,Chairs Model 7,25443.64,8,0.05,3997.01
ORD-10601,19-04-2022,20-04-2022,Customer_320,Consumer,West,Ahmedabad,Furniture,Chairs,Chairs Model 49,38571.98,6,0.05,2919.44
ORD-10602,06-06-2022,11-06-2022,Customer_176,Home Office,West,Pune,Furniture,Tables,Tables Model 35,66378.28,8,0.2,-5614.52
ORD-10603,06-02-2022,07-02-2022,Customer_17,Consumer,West,Mumbai,Technology,Laptops,Laptops Model 36,31798.64,7,0.15,474.25
ORD-10604,13-09-2023,15-09-2023,Customer_252,Home Office,West,Pune,Furniture,Tables,Tables Model 36,71714.46,8,0,13784.51
ORD-10605,20-08-2024,24-08-2024,Customer_181,Corporate,South,Hyderabad,Furniture,Tables,Tables Model 21,26707.4,10,0.15,1448.47
ORD-10606,06-05-2022,07-05-2022,Customer_321,Corporate,North,Delhi,Technology,Laptops,Laptops Model 25,81050.57,10,0,19557.38
ORD-10607,19-07-2022,23-07-2022,Customer_160,Home Office,East,Patna,Technology,Laptops,Laptops Model 6,6116.7,4,0.05,358.78
ORD-10608,15-05-2022,18-05-2022,Customer_217,Home Office,North,Lucknow,Furniture,Chairs,Chairs Model 33,54072.47,1,0.15,3484.54
ORD-10609,12-05-2024,15-05-2024,Customer_166,Home Office,North,Chandigarh,Technology,Accessories,Accessories Model 7,2712.53,6,0.15,115.52
ORD-10610,27-09-2024,28-09-2024,Customer_187,Corporate,South,Chennai,Technology,Accessories,Accessories Model 13,81239.99,6,0.05,12487.15
ORD-10611,14-10-2024,15-10-2024,Customer_320,Home Office,South,Chennai,Technology,Phones,Phones Model 6,30083.37,10,0.15,3042.96
ORD-10612,14-07-2022,19-07-2022,Customer_40,Home Office,East,Patna,Furniture,Bookcases,Bookcases Model 20,80217.97,8,0.15,-3815.58
ORD-10613,30-10-2024,02-11-2024,Customer_233,Home Office,West,Ahmedabad,Office Supplies,Storage,Storage Model 49,20407.66,7,0.1,2168.13
ORD-10614,05-01-2023,06-01-2023,Customer_273,Home Office,South,Hyderabad,Technology,Phones,Phones Model 50,66250.22,8,0.1,12209.3
ORD-10615,07-06-2024,12-06-2024,Customer_392,Corporate,North,Chandigarh,Furniture,Tables,Tables Model 28,46517.43,4,0.05,8680.54
ORD-10616,20-04-2024,23-04-2024,Customer_308,Consumer,North,Chandigarh,Furniture,Tables,Tables Model 26,27060.01,5,0.05,1734.86
ORD-10617,04-05-2023,05-05-2023,Customer_224,Corporate,South,Bangalore,Furniture,Chairs,Chairs Model 42,79805.95,5,0.15,1703.5
ORD-10618,17-03-2022,19-03-2022,Customer_22,Home Office,South,Chennai,Furniture,Chairs,Chairs Model 32,26210.49,5,0.2,-2778.41
ORD-10619,10-02-2022,11-02-2022,Customer_47,Corporate,North,Lucknow,Office Supplies,Storage,Storage Model 47,86783.59,7,0.1,10233.35
ORD-10620,15-10-2022,17-10-2022,Customer_269,Corporate,North,Chandigarh,Office Supplies,Paper,Paper Model 32,93327.08,9,0.2,8158.53
ORD-10621,04-07-2022,06-07-2022,Customer_55,Consumer,North,Lucknow,Technology,Accessories,Accessories Model 14,73855.02,4,0.15,-3360.25
ORD-10622,17-07-2023,21-07-2023,Customer_217,Corporate,West,Pune,Office Supplies,Binders,Binders Model 44,49290.68,6,0,6364.54
ORD-10623,20-05-2023,23-05-2023,Customer_311,Consumer,South,Chennai,Technology,Accessories,Accessories Model 48,37090.06,5,0,7838.96
ORD-10624,22-04-2022,24-04-2022,Customer_122,Corporate,East,Bhubaneswar,Technology,Laptops,Laptops Model 25,64075.43,6,0,11772.43
ORD-10625,17-01-2022,21-01-2022,Customer_393,Home Office,East,Patna,Furniture,Chairs,Chairs Model 27,30093.58,3,0.15,1740.56
ORD-10626,11-03-2022,14-03-2022,Customer_52,Consumer,North,Lucknow,Technology,Accessories,Accessories Model 45,41589.65,6,0.15,4957.08
ORD-10627,19-06-2023,24-06-2023,Customer_15,Consumer,North,Lucknow,Technology,Accessories,Accessories Model 42,73058.54,9,0.1,4625.73
ORD-10628,12-01-2023,16-01-2023,Customer_81,Consumer,South,Bangalore,Technology,Phones,Phones Model 34,63015.48,6,0.2,-8156.85
ORD-10629,24-09-2022,29-09-2022,Customer_304,Corporate,West,Pune,Technology,Laptops,Laptops Model 19,87413.83,3,0.1,-579.57
ORD-10630,11-02-2023,12-02-2023,Customer_12,Home Office,West,Pune,Furniture,Tables,Tables Model 42,87700.81,10,0.05,454.61
ORD-10631,14-04-2023,15-04-2023,Customer_308,Corporate,West,Mumbai,Technology,Accessories,Accessories Model 10,85257.17,1,0.15,4646.6
ORD-10632,02-07-2022,05-07-2022,Customer_254,Consumer,South,Hyderabad,Furniture,Chairs,Chairs Model 15,71999.05,7,0.15,7690.53
ORD-10633,21-02-2023,23-02-2023,Customer_145,Home Office,East,Patna,Office Supplies,Storage,Storage Model 44,38516.31,7,0.05,5778.24
ORD-10634,23-01-2023,27-01-2023,Customer_128,Corporate,South,Chennai,Furniture,Chairs,Chairs Model 38,29374.2,5,0.05,4535.97
ORD-10635,27-07-2024,28-07-2024,Customer_363,Corporate,North,Lucknow,Furniture,Tables,Tables Model 48,97452.72,7,0.05,17379.13
ORD-10636,09-06-2023,10-06-2023,Customer_311,Home Office,North,Chandigarh,Furniture,Chairs,Chairs Model 39,33619.82,4,0.15,4271.62
ORD-10637,04-04-2022,05-04-2022,Customer_287,Consumer,East,Bhubaneswar,Office Supplies,Storage,Storage Model 38,30599.48,7,0.1,-518.37
ORD-10638,03-01-2023,06-01-2023,Customer_272,Corporate,South,Hyderabad,Technology,Laptops,Laptops Model 10,87850.73,3,0,11361.68
ORD-10639,18-06-2023,19-06-2023,Customer_145,Corporate,East,Kolkata,Furniture,Tables,Tables Model 40,87232.12,5,0.1,15837.8
ORD-10640,25-06-2023,30-06-2023,Customer_337,Home Office,East,Patna,Furniture,Tables,Tables Model 29,73818.49,8,0.05,10254.77
ORD-10641,19-04-2022,21-04-2022,Customer_224,Consumer,South,Bangalore,Furniture,Chairs,Chairs Model 32,4068.29,5,0.05,718.02
ORD-10642,25-03-2022,29-03-2022,Customer_48,Consumer,East,Bhubaneswar,Office Supplies,Storage,Storage Model 19,46047.09,2,0.05,1423.48
ORD-10643,05-01-2023,07-01-2023,Customer_93,Corporate,East,Bhubaneswar,Office Supplies,Paper,Paper Model 5,21633.42,1,0.2,902.37
ORD-10644,20-05-2023,24-05-2023,Customer_55,Corporate,North,Lucknow,Furniture,Tables,Tables Model 10,68290.58,2,0.15,-451.43
ORD-10645,01-03-2022,02-03-2022,Customer_169,Consumer,West,Ahmedabad,Office Supplies,Storage,Storage Model 42,45678.52,5,0.2,662.41
ORD-10646,16-07-2024,19-07-2024,Customer_309,Corporate,South,Bangalore,Furniture,Bookcases,Bookcases Model 6,28653.92,1,0,5352.24
ORD-10647,27-03-2024,30-03-2024,Customer_207,Corporate,South,Bangalore,Technology,Phones,Phones Model 42,2540.95,4,0.05,246.79
ORD-10648,12-11-2022,13-11-2022,Customer_341,Consumer,East,Patna,Technology,Accessories,Accessories Model 24,80732.14,5,0.2,-9460.06
ORD-10649,15-11-2024,17-11-2024,Customer_217,Corporate,West,Pune,Technology,Laptops,Laptops Model 40,27213.7,10,0.15,-2107.55
ORD-10650,17-01-2023,21-01-2023,Customer_366,Consumer,West,Mumbai,Furniture,Bookcases,Bookcases Model 32,34503.61,8,0.05,5586.23
ORD-10651,15-12-2024,20-12-2024,Customer_66,Home Office,North,Lucknow,Technology,Laptops,Laptops Model 20,8378.72,8,0.1,-107.65
ORD-10652,25-05-2023,30-05-2023,Customer_218,Corporate,West,Pune,Office Supplies,Binders,Binders Model 7,55323.94,1,0.2,-6809.93
ORD-10653,09-08-2024,14-08-2024,Customer_339,Corporate,East,Patna,Technology,Accessories,Accessories Model 12,8636.07,9,0,677.79
ORD-10654,09-01-2023,13-01-2023,Customer_231,Home Office,North,Delhi,Technology,Accessories,Accessories Model 17,30115.93,10,0.15,2690.51
ORD-10655,01-12-2023,03-12-2023,Customer_10,Consumer,South,Bangalore,Furniture,Bookcases,Bookcases Model 26,98227.53,5,0,15564.13
ORD-10656,27-08-2022,28-08-2022,Customer_316,Corporate,South,Hyderabad,Technology,Laptops,Laptops Model 45,69334.72,10,0.15,-1684.83
ORD-10657,19-03-2024,22-03-2024,Customer_108,Corporate,North,Delhi,Furniture,Chairs,Chairs Model 42,19484.81,1,0.05,4184.42
ORD-10658,25-10-2022,27-10-2022,Customer_12,Consumer,West,Ahmedabad,Office Supplies,Binders,Binders Model 11,9066.31,8,0.05,1074.33
ORD-10659,09-11-2022,13-11-2022,Customer_201,Consumer,West,Pune,Furniture,Tables,Tables Model 22,58730.01,4,0.1,5424.16
ORD-10660,17-01-2022,18-01-2022,Customer_205,Corporate,West,Pune,Technology,Accessories,Accessories Model 33,58076.8,9,0.1,-2366.38
ORD-10661,26-09-2024,28-09-2024,Customer_332,Corporate,North,Chandigarh,Furniture,Tables,Tables Model 31,57852.13,9,0,6766.51
ORD-10662,28-08-2022,01-09-2022,Customer_225,Consumer,East,Patna,Office Supplies,Storage,Storage Model 33,2570.29,5,0.05,301.52
ORD-10663,26-03-2023,31-03-2023,Customer_345,Home Office,East,Bhubaneswar,Office Supplies,Paper,Paper Model 48,47112.49,5,0.15,6593.43
ORD-10664,08-01-2024,12-01-2024,Customer_103,Consumer,South,Hyderabad,Furniture,Tables,Tables Model 39,69224.41,2,0.15,-4688.28
ORD-10665,04-10-2024,05-10-2024,Customer_134,Corporate,West,Pune,Technology,Phones,Phones Model 44,21338.58,1,0,2980.93
ORD-10666,21-11-2022,23-11-2022,Customer_250,Corporate,North,Delhi,Technology,Laptops,Laptops Model 22,11839.94,4,0,2255.45
ORD-10667,29-12-2023,30-12-2023,Customer_225,Corporate,East,Kolkata,Office Supplies,Paper,Paper Model 49,60626.8,2,0,17076.02
ORD-10668,16-08-2022,17-08-2022,Customer_81,Home Office,North,Chandigarh,Furniture,Bookcases,Bookcases Model 19,10988.4,2,0.05,2502.57
ORD-10669,23-06-2024,28-06-2024,Customer_104,Corporate,West,Ahmedabad,Furniture,Chairs,Chairs Model 27,64885.75,6,0.05,1994.97
ORD-10670,14-01-2022,16-01-2022,Customer_213,Corporate,West,Pune,Technology,Accessories,Accessories Model 41,17540.55,5,0.1,2259.22
ORD-10671,18-05-2023,20-05-2023,Customer_265,Home Office,West,Mumbai,Furniture,Tables,Tables Model 24,41634.24,7,0.15,5743.87
ORD-10672,02-03-2022,06-03-2022,Customer_396,Consumer,South,Bangalore,Office Supplies,Paper,Paper Model 28,94392.46,2,0.1,2709.17
ORD-10673,06-05-2022,10-05-2022,Customer_215,Corporate,North,Chandigarh,Office Supplies,Binders,Binders Model 44,90299.86,1,0.2,8412.81
ORD-10674,16-09-2023,19-09-2023,Customer_106,Home Office,East,Kolkata,Technology,Accessories,Accessories Model 40,61234.91,3,0.15,707.1
ORD-10675,24-06-2024,27-06-2024,Customer_379,Consumer,West,Mumbai,Technology,Phones,Phones Model 34,4178.53,6,0.15,339.61
ORD-10676,05-08-2023,07-08-2023,Customer_277,Home Office,North,Chandigarh,Office Supplies,Storage,Storage Model 17,52372.92,3,0,2983.83
ORD-10677,10-05-2023,13-05-2023,Customer_182,Consumer,West,Ahmedabad,Furniture,Bookcases,Bookcases Model 4,6464.6,6,0.1,690.08
ORD-10678,13-09-2022,17-09-2022,Customer_322,Home Office,East,Bhubaneswar,Office Supplies,Binders,Binders Model 35,45588.14,4,0.2,-392.09
ORD-10679,24-04-2023,27-04-2023,Customer_127,Consumer,East,Patna,Office Supplies,Paper,Paper Model 21,57490.19,3,0.15,1719.91
ORD-10680,23-11-2024,28-11-2024,Customer_32,Corporate,South,Chennai,Technology,Phones,Phones Model 9,15082.05,7,0.15,-1199.22
ORD-10681,02-09-2024,04-09-2024,Customer_203,Corporate,West,Mumbai,Technology,Accessories,Accessories Model 38,52862.43,10,0.2,-1071.19
ORD-10682,18-10-2024,22-10-2024,Customer_249,Home Office,West,Ahmedabad,Technology,Accessories,Accessories Model 30,97340.61,3,0.05,12308.38
ORD-10683,22-09-2022,27-09-2022,Customer_61,Home Office,North,Chandigarh,Furniture,Tables,Tables Model 27,47598.88,3,0.2,-2744.88
ORD-10684,14-08-2022,15-08-2022,Customer_192,Corporate,East,Bhubaneswar,Technology,Phones,Phones Model 19,52516.36,2,0.1,1377.56
ORD-10685,22-09-2024,23-09-2024,Customer_379,Corporate,South,Bangalore,Office Supplies,Storage,Storage Model 1,5340.78,5,0.1,20.8
ORD-10686,08-09-2022,13-09-2022,Customer_173,Corporate,East,Kolkata,Furniture,Tables,Tables Model 31,48377.06,5,0.2,-1785.42
ORD-10687,29-09-2022,01-10-2022,Customer_341,Home Office,West,Pune,Office Supplies,Storage,Storage Model 27,15323.77,6,0,3830.22
ORD-10688,04-03-2024,06-03-2024,Customer_85,Home Office,West,Pune,Office Supplies,Binders,Binders Model 2,95828.91,8,0.1,10682.92
ORD-10689,25-09-2023,30-09-2023,Customer_28,Home Office,North,Chandigarh,Office Supplies,Binders,Binders Model 34,19646.46,10,0.2,-113.68
ORD-10690,23-01-2023,27-01-2023,Customer_126,Home Office,North,Delhi,Office Supplies,Paper,Paper Model 38,18384.47,1,0.1,2696.8
ORD-10691,28-06-2024,29-06-2024,Customer_213,Consumer,East,Patna,Office Supplies,Binders,Binders Model 34,49401.57,1,0.1,2927.26
ORD-10692,12-10-2023,16-10-2023,Customer_394,Consumer,East,Kolkata,Furniture,Chairs,Chairs Model 10,54407.04,5,0.05,2484.62
ORD-10693,21-09-2023,25-09-2023,Customer_164,Consumer,South,Bangalore,Office Supplies,Storage,Storage Model 27,18555.06,1,0.1,881.09
ORD-10694,26-10-2023,29-10-2023,Customer_261,Home Office,West,Mumbai,Furniture,Chairs,Chairs Model 25,24342.48,10,0.2,-2212.18
ORD-10695,24-08-2022,27-08-2022,Customer_120,Consumer,North,Lucknow,Technology,Accessories,Accessories Model 18,41004.11,8,0,6227.44
ORD-10696,27-07-2022,29-07-2022,Customer_73,Corporate,South,Chennai,Office Supplies,Storage,Storage Model 35,44875.23,9,0.05,8783
ORD-10697,11-12-2022,13-12-2022,Customer_86,Consumer,West,Ahmedabad,Technology,Phones,Phones Model 4,599.61,8,0.2,-46.58
ORD-10698,14-09-2024,17-09-2024,Customer_145,Consumer,East,Bhubaneswar,Technology,Laptops,Laptops Model 11,84322.65,4,0.2,5073.78
